ID_CORRELATIVO,TIPO_REQUERIMIENTO2,DICTAMEN,CODMES,PRODUCTO_SERVICIO_2,SUBMOTIVO_2
0031279,Reclamo,PROCEDE TOTAL,201203,Producto 20,Submotivo 125
0027598,Solicitud,PROCEDE TOTAL,201208,Producto 08,Submotivo 132
0052694,Solicitud,PROCEDE TOTAL,201204,Producto 07,Submotivo 144
0066898,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
0069779,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 88
0061924,Solicitud,PROCEDE TOTAL,201203,Producto 07,Submotivo 144
0032416,Solicitud,PROCEDE TOTAL,201204,Producto 07,Submotivo 144
0001509,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 125
0020387,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 156
0053759,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0022963,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 43
0088649,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0000674,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0000674,Reclamo,PROCEDE TOTAL,201204,Producto 20,Submotivo 142
0015743,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 27
0071980,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 125
0077058,Reclamo,PROCEDE TOTAL,201206,Producto 21,Submotivo 88
0030833,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0030833,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0004442,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 144
0051469,Reclamo,NO PROCEDE,201208,Producto 05,Submotivo 125
0076456,Reclamo,NO PROCEDE,201203,Producto 18,Submotivo 68
0059586,Reclamo,PROCEDE TOTAL,201204,Producto 20,Submotivo 145
0030687,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 125
0030687,Reclamo,NO PROCEDE,201203,Producto 18,Submotivo 68
0016911,Reclamo,PROCEDE TOTAL,201204,Producto 01,Submotivo 146
0006255,Solicitud,PROCEDE TOTAL,201206,Producto 07,Submotivo 144
0080749,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 132
0021879,Reclamo,PROCEDE TOTAL,201205,Producto 21,Submotivo 88
0098214,Reclamo,PROCEDE TOTAL,201207,Producto 21,Submotivo 88
0028071,Solicitud,PROCEDE TOTAL,201206,Producto 07,Submotivo 144
0083471,Solicitud,PROCEDE TOTAL,201204,Producto 07,Submotivo 144
0083471,Reclamo,PROCEDE TOTAL,201204,Producto 21,Submotivo 88
0061750,Reclamo,PROCEDE TOTAL,201203,Producto 01,Submotivo 146
0053914,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 125
0053914,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 123
0053914,Reclamo,PROCEDE PARCIAL,201203,Producto 18,Submotivo 125
0072412,Reclamo,PROCEDE TOTAL,201206,Producto 21,Submotivo 39
0080240,Reclamo,PROCEDE PARCIAL,201207,Producto 18,Submotivo 68
0080240,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0044807,Reclamo,PROCEDE TOTAL,201207,Producto 01,Submotivo 125
0061338,Reclamo,PROCEDE TOTAL,201207,Producto 07,Submotivo 27
0031640,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 43
0075052,Solicitud,NO PROCEDE,201203,Producto 20,Submotivo 157
0026534,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 150
0083299,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0011985,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 157
0011985,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0011985,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0044491,Solicitud,PROCEDE PARCIAL,201203,Producto 20,Submotivo 157
0047376,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 157
0078573,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 125
0061182,Solicitud,PROCEDE TOTAL,201206,Producto 07,Submotivo 144
0061182,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 157
0006158,Reclamo,PROCEDE TOTAL,201206,Producto 07,Submotivo 27
0046368,Solicitud,PROCEDE TOTAL,201206,Producto 07,Submotivo 144
0073685,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 43
0073685,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0020666,Reclamo,NO PROCEDE,201206,Producto 17,Submotivo 109
0020666,Reclamo,PROCEDE PARCIAL,201206,Producto 07,Submotivo 125
0005973,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0005973,Reclamo,PROCEDE TOTAL,201207,Producto 18,Submotivo 125
0043504,Reclamo,PROCEDE TOTAL,201206,Producto 07,Submotivo 63
0049098,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0007340,Reclamo,PROCEDE TOTAL,201205,Producto 21,Submotivo 125
0017466,Reclamo,PROCEDE TOTAL,201204,Producto 01,Submotivo 125
0021643,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 39
0081842,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 125
0092800,Reclamo,NO PROCEDE,201203,Producto 01,Submotivo 146
0086142,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0044730,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 68
0080474,Reclamo,NO PROCEDE,201203,Producto 18,Submotivo 125
0012736,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0081882,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
0081882,Solicitud,NO PROCEDE,201206,Producto 20,Submotivo 157
0020922,Reclamo,PROCEDE TOTAL,201205,Producto 01,Submotivo 146
0059501,Reclamo,PROCEDE TOTAL,201207,Producto 01,Submotivo 125
0097903,Reclamo,PROCEDE TOTAL,201208,Producto 17,Submotivo 95
0097903,Reclamo,PROCEDE TOTAL,201208,Producto 17,Submotivo 95
0097903,Reclamo,PROCEDE TOTAL,201204,Producto 20,Submotivo 125
0064617,Solicitud,NO PROCEDE,201206,Producto 20,Submotivo 157
0064617,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 43
0076062,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0096944,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0096944,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 63
0094766,Reclamo,NO PROCEDE,201207,Producto 04,Submotivo 125
0087887,Reclamo,NO PROCEDE,201206,Producto 21,Submotivo 156
0087887,Reclamo,NO PROCEDE,201206,Producto 21,Submotivo 156
0008247,Reclamo,PROCEDE TOTAL,201203,Producto 21,Submotivo 88
0071674,Reclamo,PROCEDE TOTAL,201205,Producto 17,Submotivo 30
0092219,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0051113,Solicitud,PROCEDE PARCIAL,201203,Producto 20,Submotivo 157
0007476,Reclamo,NO PROCEDE,201204,Producto 07,Submotivo 140
0002109,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
0002109,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
0002109,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
0056987,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 125
0056987,Reclamo,PROCEDE PARCIAL,201203,Producto 20,Submotivo 125
0075341,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 144
0064865,Reclamo,PROCEDE TOTAL,201203,Producto 21,Submotivo 125
0064865,Reclamo,NO PROCEDE,201203,Producto 21,Submotivo 125
0012756,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 125
0012756,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0088130,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 68
0083283,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0083283,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0011862,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 132
0064208,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 157
0017206,Reclamo,NO PROCEDE,201206,Producto 07,Submotivo 125
0090653,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 122
0008252,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 132
0087702,Reclamo,PROCEDE PARCIAL,201204,Producto 20,Submotivo 125
0084126,Solicitud,PROCEDE TOTAL,201206,Producto 07,Submotivo 144
0016179,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 43
0057427,Reclamo,PROCEDE TOTAL,201203,Producto 17,Submotivo 92
0073945,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0035533,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
0035533,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0026558,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 130
0032756,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
0057194,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 43
0057194,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0057194,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0057194,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0035185,Reclamo,PROCEDE TOTAL,201207,Producto 17,Submotivo 111
0073434,Solicitud,PROCEDE TOTAL,201204,Producto 07,Submotivo 144
0079644,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 142
0089129,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 132
0089129,Reclamo,PROCEDE TOTAL,201206,Producto 18,Submotivo 125
0089129,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0089129,Reclamo,PROCEDE TOTAL,201206,Producto 18,Submotivo 125
0089129,Solicitud,PROCEDE TOTAL,201204,Producto 20,Submotivo 157
0024586,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
0024586,Solicitud,PROCEDE TOTAL,201204,Producto 20,Submotivo 132
0024586,Reclamo,PROCEDE TOTAL,201204,Producto 18,Submotivo 125
0005385,Solicitud,NO PROCEDE,201205,Producto 20,Submotivo 157
0005385,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0062008,Reclamo,NO PROCEDE,201207,Producto 07,Submotivo 125
0008955,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 146
0008955,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0008219,Reclamo,NO PROCEDE,201205,Producto 06,Submotivo 125
0089345,Reclamo,PROCEDE TOTAL,201205,Producto 17,Submotivo 89
0052988,Reclamo,NO PROCEDE,201207,Producto 18,Submotivo 125
0052988,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 66
0052988,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0052988,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0052988,Solicitud,PROCEDE TOTAL,201204,Producto 20,Submotivo 132
0059636,Reclamo,NO PROCEDE,201206,Producto 18,Submotivo 122
0029373,Reclamo,PROCEDE TOTAL,201204,Producto 20,Submotivo 145
0087341,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 125
0087341,Reclamo,NO PROCEDE,201204,Producto 07,Submotivo 140
0070085,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
0070085,Reclamo,NO PROCEDE,201208,Producto 07,Submotivo 125
0070085,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 125
0070085,Reclamo,NO PROCEDE,201207,Producto 07,Submotivo 27
0070085,Reclamo,NO PROCEDE,201206,Producto 07,Submotivo 27
0018459,Reclamo,PROCEDE TOTAL,201207,Producto 21,Submotivo 156
0055818,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
0093924,Reclamo,PROCEDE TOTAL,201207,Producto 07,Submotivo 125
0093924,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 125
0099545,Reclamo,PROCEDE TOTAL,201208,Producto 17,Submotivo 90
0024447,Reclamo,NO PROCEDE,201206,Producto 18,Submotivo 68
0021786,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 43
0040474,Reclamo,NO PROCEDE,201206,Producto 18,Submotivo 68
0019181,Reclamo,PROCEDE TOTAL,201207,Producto 21,Submotivo 39
0019181,Reclamo,PROCEDE TOTAL,201205,Producto 21,Submotivo 125
0019181,Reclamo,PROCEDE TOTAL,201205,Producto 21,Submotivo 125
0032454,Reclamo,NO PROCEDE,201206,Producto 07,Submotivo 27
0049318,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 146
0062098,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
0030755,Reclamo,PROCEDE TOTAL,201207,Producto 01,Submotivo 146
0050834,Reclamo,PROCEDE TOTAL,201205,Producto 01,Submotivo 07
0063349,Reclamo,PROCEDE PARCIAL,201207,Producto 20,Submotivo 125
0063349,Reclamo,PROCEDE PARCIAL,201207,Producto 20,Submotivo 125
0063349,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0013461,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0062497,Solicitud,PROCEDE TOTAL,201204,Producto 07,Submotivo 144
0003470,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0003470,Reclamo,PROCEDE PARCIAL,201207,Producto 18,Submotivo 125
0093265,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0093265,Reclamo,PROCEDE PARCIAL,201207,Producto 18,Submotivo 125
0072852,Reclamo,NO PROCEDE,201205,Producto 17,Submotivo 30
0072852,Reclamo,NO PROCEDE,201204,Producto 17,Submotivo 30
0073364,Reclamo,PROCEDE TOTAL,201205,Producto 17,Submotivo 91
0010341,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0075711,Reclamo,NO PROCEDE,201206,Producto 18,Submotivo 123
0075715,Reclamo,PROCEDE TOTAL,201204,Producto 05,Submotivo 125
0083278,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 144
0080135,Solicitud,NO PROCEDE,201205,Producto 20,Submotivo 157
0028737,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 144
0028737,Reclamo,PROCEDE TOTAL,201205,Producto 17,Submotivo 89
0059502,Reclamo,NO PROCEDE,201207,Producto 01,Submotivo 146
0057911,Reclamo,PROCEDE TOTAL,201203,Producto 01,Submotivo 146
0055287,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0055287,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0055287,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 125
0055287,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 132
0017618,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 145
0017618,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 125
0017618,Reclamo,PROCEDE TOTAL,201203,Producto 20,Submotivo 40
0057634,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0014908,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 145
0014908,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 147
0036866,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 132
0056435,Reclamo,PROCEDE TOTAL,201204,Producto 07,Submotivo 125
0011528,Reclamo,PROCEDE TOTAL,201207,Producto 05,Submotivo 125
0028528,Reclamo,PROCEDE TOTAL,201207,Producto 18,Submotivo 68
0079183,Reclamo,NO PROCEDE,201203,Producto 07,Submotivo 125
0062288,Reclamo,PROCEDE TOTAL,201204,Producto 21,Submotivo 142
0044746,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 132
0044746,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0056628,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 132
0033959,Reclamo,NO PROCEDE,201208,Producto 17,Submotivo 89
0095287,Reclamo,NO PROCEDE,201207,Producto 11,Submotivo 125
0007692,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 40
0045061,Reclamo,PROCEDE TOTAL,201204,Producto 17,Submotivo 91
0073868,Reclamo,PROCEDE TOTAL,201207,Producto 17,Submotivo 89
0048379,Reclamo,NO PROCEDE,201207,Producto 07,Submotivo 125
0068342,Solicitud,PROCEDE PARCIAL,201205,Producto 20,Submotivo 157
0009560,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
0009560,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 125
0060100,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
0060100,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
0080683,Reclamo,NO PROCEDE,201208,Producto 10,Submotivo 125
0054997,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 27
0068576,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0068576,Reclamo,PROCEDE TOTAL,201207,Producto 18,Submotivo 125
0068576,Solicitud,NO PROCEDE,201206,Producto 20,Submotivo 157
0068576,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 66
0060418,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 43
0031014,Reclamo,PROCEDE TOTAL,201203,Producto 07,Submotivo 27
0023505,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 144
0059331,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 156
0071472,Reclamo,PROCEDE TOTAL,201204,Producto 21,Submotivo 88
0074368,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0014550,Reclamo,PROCEDE TOTAL,201208,Producto 17,Submotivo 89
0014550,Reclamo,PROCEDE TOTAL,201204,Producto 17,Submotivo 89
0058765,Reclamo,PROCEDE TOTAL,201205,Producto 21,Submotivo 88
0019182,Solicitud,PROCEDE TOTAL,201206,Producto 07,Submotivo 144
0047739,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0042596,Reclamo,NO PROCEDE,201207,Producto 21,Submotivo 150
0042596,Reclamo,NO PROCEDE,201206,Producto 21,Submotivo 150
0042596,Reclamo,NO PROCEDE,201205,Producto 21,Submotivo 150
0007933,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0014165,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 146
0017538,Reclamo,NO PROCEDE,201208,Producto 07,Submotivo 125
0017538,Reclamo,PROCEDE TOTAL,201208,Producto 17,Submotivo 90
0058903,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 46
0086098,Reclamo,PROCEDE TOTAL,201203,Producto 17,Submotivo 91
0080549,Reclamo,NO PROCEDE,201205,Producto 07,Submotivo 125
0080549,Reclamo,NO PROCEDE,201205,Producto 07,Submotivo 125
0080549,Reclamo,NO PROCEDE,201205,Producto 07,Submotivo 125
0080549,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 67
0080549,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 67
0079574,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 68
0096502,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0074953,Reclamo,PROCEDE TOTAL,201207,Producto 18,Submotivo 68
0074953,Reclamo,PROCEDE PARCIAL,201206,Producto 18,Submotivo 68
0074953,Reclamo,PROCEDE TOTAL,201204,Producto 03,Submotivo 125
0087598,Reclamo,PROCEDE TOTAL,201207,Producto 07,Submotivo 27
0087598,Solicitud,NO PROCEDE,201206,Producto 20,Submotivo 157
0087598,Reclamo,PROCEDE TOTAL,201206,Producto 01,Submotivo 146
0028088,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 144
0028088,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0090554,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0087072,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 144
0039771,Reclamo,PROCEDE PARCIAL,201208,Producto 18,Submotivo 68
0082885,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 125
0009645,Reclamo,PROCEDE TOTAL,201207,Producto 07,Submotivo 27
0088246,Reclamo,PROCEDE TOTAL,201203,Producto 20,Submotivo 125
0083699,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 67
0080663,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 125
0082829,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0017643,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 43
0004775,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 160
0063074,Reclamo,PROCEDE TOTAL,201204,Producto 20,Submotivo 125
0063074,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 88
0071148,Reclamo,NO PROCEDE,201206,Producto 17,Submotivo 99
0071148,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 43
0066659,Reclamo,PROCEDE PARCIAL,201205,Producto 07,Submotivo 27
0062864,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0076471,Reclamo,NO PROCEDE,201207,Producto 21,Submotivo 150
0098313,Reclamo,PROCEDE TOTAL,201207,Producto 17,Submotivo 89
0007448,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0076458,Reclamo,PROCEDE TOTAL,201205,Producto 07,Submotivo 125
0028113,Reclamo,PROCEDE PARCIAL,201205,Producto 20,Submotivo 43
0017188,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 88
0038794,Reclamo,NO PROCEDE,201207,Producto 18,Submotivo 52
0078944,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 160
0067174,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0042223,Reclamo,PROCEDE TOTAL,201205,Producto 01,Submotivo 146
0094665,Reclamo,NO PROCEDE,201205,Producto 21,Submotivo 125
0009548,Reclamo,PROCEDE TOTAL,201206,Producto 01,Submotivo 146
0076321,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 144
0098312,Reclamo,PROCEDE PARCIAL,201206,Producto 20,Submotivo 125
0076082,Reclamo,NO PROCEDE,201205,Producto 07,Submotivo 125
0051607,Reclamo,NO PROCEDE,201208,Producto 01,Submotivo 83
0051607,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0075854,Reclamo,NO PROCEDE,201207,Producto 21,Submotivo 150
0094157,Reclamo,PROCEDE TOTAL,201205,Producto 01,Submotivo 83
0011373,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0058696,Solicitud,PROCEDE TOTAL,201204,Producto 07,Submotivo 144
0043441,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
0043441,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 88
0043441,Reclamo,NO PROCEDE,201207,Producto 07,Submotivo 125
0043441,Reclamo,PROCEDE TOTAL,201206,Producto 21,Submotivo 125
0043441,Reclamo,PROCEDE TOTAL,201206,Producto 21,Submotivo 125
0043441,Reclamo,NO PROCEDE,201206,Producto 21,Submotivo 125
0043441,Reclamo,NO PROCEDE,201206,Producto 21,Submotivo 125
0080406,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 43
0080406,Reclamo,PROCEDE PARCIAL,201205,Producto 20,Submotivo 43
0062679,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0062679,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 125
0062679,Reclamo,PROCEDE TOTAL,201203,Producto 20,Submotivo 125
0062679,Reclamo,PROCEDE TOTAL,201203,Producto 20,Submotivo 125
0062679,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 125
0013857,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 142
0036051,Solicitud,NO PROCEDE,201205,Producto 20,Submotivo 157
0047795,Solicitud,PROCEDE TOTAL,201206,Producto 07,Submotivo 144
0096425,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 132
0096425,Reclamo,PROCEDE TOTAL,201206,Producto 18,Submotivo 125
0096425,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 132
0096425,Reclamo,PROCEDE TOTAL,201203,Producto 18,Submotivo 125
0069666,Reclamo,NO PROCEDE,201207,Producto 21,Submotivo 125
0064157,Reclamo,NO PROCEDE,201204,Producto 21,Submotivo 125
0069251,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 157
0069251,Reclamo,NO PROCEDE,201207,Producto 18,Submotivo 125
0069251,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 132
0069251,Reclamo,PROCEDE PARCIAL,201205,Producto 18,Submotivo 125
0041503,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0008531,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 43
0076923,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 125
0076923,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0064018,Reclamo,NO PROCEDE,201205,Producto 05,Submotivo 125
0064018,Reclamo,NO PROCEDE,201205,Producto 07,Submotivo 125
0013627,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 144
0013627,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0059888,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 125
0022605,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0022605,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0022605,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
0022605,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0022605,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0003170,Reclamo,NO PROCEDE,201206,Producto 18,Submotivo 125
0003170,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 125
0027412,Reclamo,NO PROCEDE,201207,Producto 17,Submotivo 30
0027412,Reclamo,PROCEDE TOTAL,201207,Producto 17,Submotivo 89
0062214,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
0062214,Reclamo,PROCEDE PARCIAL,201203,Producto 20,Submotivo 125
0062214,Reclamo,PROCEDE TOTAL,201203,Producto 20,Submotivo 125
0021694,Reclamo,PROCEDE TOTAL,201206,Producto 01,Submotivo 146
0026745,Solicitud,PROCEDE TOTAL,201206,Producto 07,Submotivo 144
0099290,Solicitud,NO PROCEDE,201205,Producto 20,Submotivo 157
0094194,Reclamo,PROCEDE TOTAL,201207,Producto 01,Submotivo 07
0087571,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 125
0031599,Reclamo,PROCEDE TOTAL,201206,Producto 18,Submotivo 67
